dt;seccode;Expiry;Type;Strike;Base;THEORPRICE;Hi;Low;NUMCONTRACTS;NUMTRADES;VOLTODAY;VALTODAY
20200406;BR8BQ0;20200526;Put;8;BRM0;0.08;0;0;0;0;0;0;
20200406;BR9BQ0;20200526;Put;9;BRM0;0.11;0;0;0;0;0;0;
20200406;BR10BQ0;20200526;Put;10;BRM0;0.14;0;0;206;0;0;0;
20200406;BR11BQ0;20200526;Put;11;BRM0;0.18;0;0;0;0;0;0;
20200406;BR12BQ0;20200526;Put;12;BRM0;0.22;0;0;6;0;0;0;
20200406;BR13BQ0;20200526;Put;13;BRM0;0.26;0;0;20;0;0;0;
20200406;BR14BQ0;20200526;Put;14;BRM0;0.32;0.25;0.25;60;1;25;267339.1;
20200406;BR15BQ0;20200526;Put;15;BRM0;0.38;0;0;124;0;0;0;
20200406;BR16BQ0;20200526;Put;16;BRM0;0.45;0;0;0;0;0;0;
20200406;BR17BQ0;20200526;Put;17;BRM0;0.54;0;0;0;0;0;0;
20200406;BR18BQ0;20200526;Put;18;BRM0;0.63;0;0;20;0;0;0;
20200406;BR19BQ0;20200526;Put;19;BRM0;0.73;0.85;0.7;12;5;5;72563.47;
20200406;BR20BQ0;20200526;Put;20;BRM0;0.86;1;0.61;1040;7;18;274977.36;
20200406;BR21BQ0;20200526;Put;21;BRM0;0.99;0;0;12;0;0;0;
20200406;BR22BQ0;20200526;Put;22;BRM0;1.15;0;0;202;0;0;0;
20200406;BR23BQ0;20200526;Put;23;BRM0;1.32;1.36;1.36;148;1;3;52703.99;
20200406;BR24BQ0;20200526;Put;24;BRM0;1.52;0;0;82;0;0;0;
20200406;BR25BQ0;20200526;Put;25;BRM0;1.74;1.64;1.64;414;1;4;76382.6;
20200406;BR26BQ0;20200526;Put;26;BRM0;1.98;0;0;10;0;0;0;
20200406;BR27BQ0;20200526;Put;27;BRM0;2.25;2.25;2.15;846;2;10;206233.02;
20200406;BR28BQ0;20200526;Put;28;BRM0;2.54;0;0;18;0;0;0;
20200406;BR29BQ0;20200526;Put;29;BRM0;2.87;2.87;2.7;29170;7;31;686679.57;
20200406;BR30BQ0;20200526;Put;30;BRM0;3.22;3.2;3.14;264;2;2;45829.56;
20200406;BR31BQ0;20200526;Put;31;BRM0;3.6;0;0;0;0;0;0;
20200406;BR32BQ0;20200526;Put;32;BRM0;4.02;0;0;26;0;0;0;
20200406;BR33BQ0;20200526;Put;33;BRM0;4.46;5;5;20;1;1;25206.26;
20200406;BR34BQ0;20200526;Put;34;BRM0;4.93;0;0;0;0;0;0;
20200406;BR35BQ0;20200526;Put;35;BRM0;5.44;5.5;5.5;8;2;4;106935.64;
20200406;BR36BQ0;20200526;Put;36;BRM0;5.97;0;0;0;0;0;0;
20200406;BR37BQ0;20200526;Put;37;BRM0;6.54;0;0;2;0;0;0;
20200406;BR38BQ0;20200526;Put;38;BRM0;7.14;0;0;0;0;0;0;
20200406;BR39BQ0;20200526;Put;39;BRM0;7.77;0;0;2;0;0;0;
20200406;BR40BQ0;20200526;Put;40;BRM0;8.43;0;0;18694;0;0;0;
20200406;BR41BQ0;20200526;Put;41;BRM0;9.11;0;0;0;0;0;0;
20200406;BR42BQ0;20200526;Put;42;BRM0;9.83;0;0;10;0;0;0;
20200406;BR43BQ0;20200526;Put;43;BRM0;10.57;0;0;0;0;0;0;
20200406;BR44BQ0;20200526;Put;44;BRM0;11.34;0;0;0;0;0;0;
20200406;BR45BQ0;20200526;Put;45;BRM0;12.14;0;0;6;0;0;0;
20200406;BR46BQ0;20200526;Put;46;BRM0;12.95;0;0;0;0;0;0;
20200406;BR47BQ0;20200526;Put;47;BRM0;13.79;0;0;0;0;0;0;
20200406;BR48BQ0;20200526;Put;48;BRM0;14.64;0;0;0;0;0;0;
20200406;BR49BQ0;20200526;Put;49;BRM0;15.52;0;0;2;0;0;0;
20200406;BR50BQ0;20200526;Put;50;BRM0;16.41;0;0;4;0;0;0;
20200406;BR51BQ0;20200526;Put;51;BRM0;17.31;0;0;2;0;0;0;
20200406;BR52BQ0;20200526;Put;52;BRM0;18.22;0;0;2;0;0;0;
20200406;BR53BQ0;20200526;Put;53;BRM0;19.15;0;0;0;0;0;0;
20200406;BR54BQ0;20200526;Put;54;BRM0;20.08;0;0;0;0;0;0;
20200406;BR55BQ0;20200526;Put;55;BRM0;21.03;0;0;2;0;0;0;
20200406;BR56BQ0;20200526;Put;56;BRM0;21.98;0;0;0;0;0;0;
20200406;BR57BQ0;20200526;Put;57;BRM0;22.93;0;0;0;0;0;0;
20200406;BR58BQ0;20200526;Put;58;BRM0;23.9;0;0;0;0;0;0;
20200406;BR59BQ0;20200526;Put;59;BRM0;24.86;0;0;0;0;0;0;
20200406;BR60BQ0;20200526;Put;60;BRM0;25.83;0;0;0;0;0;0;
20200406;BR61BQ0;20200526;Put;61;BRM0;26.81;0;0;0;0;0;0;
20200406;BR62BQ0;20200526;Put;62;BRM0;27.79;0;0;0;0;0;0;
20200406;BR63BQ0;20200526;Put;63;BRM0;28.77;0;0;0;0;0;0;
20200406;BR64BQ0;20200526;Put;64;BRM0;29.75;0;0;0;0;0;0;
20200406;BR65BQ0;20200526;Put;65;BRM0;30.74;0;0;0;0;0;0;
20200406;BR66BQ0;20200526;Put;66;BRM0;31.72;0;0;0;0;0;0;
20200406;BR67BQ0;20200526;Put;67;BRM0;32.71;0;0;0;0;0;0;
20200406;BR69BQ0;20200526;Put;69;BRM0;34.69;0;0;0;0;0;0;
20200406;BR70BQ0;20200526;Put;70;BRM0;35.68;0;0;0;0;0;0;
20200406;BR72BQ0;20200526;Put;72;BRM0;37.67;0;0;0;0;0;0;
20200406;BR84BQ0;20200526;Put;84;BRM0;49.62;0;0;0;0;0;0;
20200406;BR86BQ0;20200526;Put;86;BRM0;51.62;0;0;0;0;0;0;
20200406;BR87BQ0;20200526;Put;87;BRM0;52.62;0;0;0;0;0;0;
20200406;BR88BQ0;20200526;Put;88;BRM0;53.62;0;0;0;0;0;0;
20200406;BR89BQ0;20200526;Put;89;BRM0;54.61;0;0;0;0;0;0;
20200406;BR90BQ0;20200526;Put;90;BRM0;55.61;0;0;0;0;0;0;
20200406;BR91BQ0;20200526;Put;91;BRM0;56.61;0;0;0;0;0;0;
20200406;BR92BQ0;20200526;Put;92;BRM0;57.61;0;0;0;0;0;0;
20200406;BR93BQ0;20200526;Put;93;BRM0;58.61;0;0;0;0;0;0;
20200406;BR94BQ0;20200526;Put;94;BRM0;59.61;0;0;0;0;0;0;
20200406;BR95BQ0;20200526;Put;95;BRM0;60.61;0;0;0;0;0;0;
20200406;BR96BQ0;20200526;Put;96;BRM0;61.61;0;0;0;0;0;0;
20200406;BR97BQ0;20200526;Put;97;BRM0;62.61;0;0;0;0;0;0;
20200406;BR98BQ0;20200526;Put;98;BRM0;63.61;0;0;0;0;0;0;
20200406;BR99BQ0;20200526;Put;99;BRM0;64.6;0;0;0;0;0;0;
20200406;BR100BQ0;20200526;Put;100;BRM0;65.6;0;0;0;0;0;0;
20200406;BR101BQ0;20200526;Put;101;BRM0;66.6;0;0;0;0;0;0;
20200406;BR102BQ0;20200526;Put;102;BRM0;67.6;0;0;0;0;0;0;
20200406;BR103BQ0;20200526;Put;103;BRM0;68.6;0;0;0;0;0;0;
20200406;BR104BQ0;20200526;Put;104;BRM0;69.6;0;0;0;0;0;0;
20200406;BR105BQ0;20200526;Put;105;BRM0;70.6;0;0;0;0;0;0;
20200406;BR106BQ0;20200526;Put;106;BRM0;71.6;0;0;0;0;0;0;
20200406;BR107BQ0;20200526;Put;107;BRM0;72.6;0;0;0;0;0;0;
20200406;BR108BQ0;20200526;Put;108;BRM0;73.6;0;0;0;0;0;0;
20200406;BR109BQ0;20200526;Put;109;BRM0;74.6;0;0;0;0;0;0;
20200406;BR110BQ0;20200526;Put;110;BRM0;75.6;0;0;0;0;0;0;
20200406;SR9500BI0;20200916;Call;9500;SRU0;9631;0;0;0;0;0;0;
20200406;SR9750BI0;20200916;Call;9750;SRU0;9403;0;0;0;0;0;0;
20200406;SR10000BI0;20200916;Call;10000;SRU0;9173;0;0;0;0;0;0;
20200406;SR10250BI0;20200916;Call;10250;SRU0;8944;0;0;0;0;0;0;
20200406;SR10500BI0;20200916;Call;10500;SRU0;8714;0;0;0;0;0;0;
20200406;SR10750BI0;20200916;Call;10750;SRU0;8485;0;0;0;0;0;0;
20200406;SR11000BI0;20200916;Call;11000;SRU0;8255;0;0;0;0;0;0;
20200406;SR11250BI0;20200916;Call;11250;SRU0;8027;0;0;0;0;0;0;
20200406;SR11500BI0;20200916;Call;11500;SRU0;7799;0;0;0;0;0;0;
20200406;SR11750BI0;20200916;Call;11750;SRU0;7572;0;0;0;0;0;0;
20200406;SR12000BI0;20200916;Call;12000;SRU0;7346;0;0;0;0;0;0;
20200406;SR12250BI0;20200916;Call;12250;SRU0;7122;0;0;0;0;0;0;
20200406;SR12500BI0;20200916;Call;12500;SRU0;6900;0;0;0;0;0;0;
20200406;SR12750BI0;20200916;Call;12750;SRU0;6680;0;0;0;0;0;0;
20200406;SR13000BI0;20200916;Call;13000;SRU0;6462;0;0;0;0;0;0;
20200406;SR13250BI0;20200916;Call;13250;SRU0;6246;0;0;0;0;0;0;
20200406;SR13500BI0;20200916;Call;13500;SRU0;6033;0;0;0;0;0;0;
20200406;SR13750BI0;20200916;Call;13750;SRU0;5823;0;0;0;0;0;0;
20200406;SR14000BI0;20200916;Call;14000;SRU0;5617;0;0;0;0;0;0;
20200406;SR14250BI0;20200916;Call;14250;SRU0;5413;0;0;0;0;0;0;
20200406;SR14500BI0;20200916;Call;14500;SRU0;5214;0;0;0;0;0;0;
20200406;SR14750BI0;20200916;Call;14750;SRU0;5018;0;0;0;0;0;0;
20200406;SR15000BI0;20200916;Call;15000;SRU0;4826;0;0;0;0;0;0;
20200406;SR15250BI0;20200916;Call;15250;SRU0;4639;0;0;0;0;0;0;
20200406;SR15500BI0;20200916;Call;15500;SRU0;4456;0;0;0;0;0;0;
20200406;SR15750BI0;20200916;Call;15750;SRU0;4278;0;0;0;0;0;0;
20200406;SR16000BI0;20200916;Call;16000;SRU0;4105;0;0;0;0;0;0;
20200406;SR16250BI0;20200916;Call;16250;SRU0;3937;0;0;0;0;0;0;
20200406;SR16500BI0;20200916;Call;16500;SRU0;3775;0;0;0;0;0;0;
20200406;SR16750BI0;20200916;Call;16750;SRU0;3617;0;0;0;0;0;0;
20200406;SR17000BI0;20200916;Call;17000;SRU0;3465;0;0;0;0;0;0;
20200406;SR17250BI0;20200916;Call;17250;SRU0;3319;0;0;0;0;0;0;
20200406;SR17500BI0;20200916;Call;17500;SRU0;3179;0;0;0;0;0;0;
20200406;SR17750BI0;20200916;Call;17750;SRU0;3044;0;0;0;0;0;0;
20200406;SR18000BI0;20200916;Call;18000;SRU0;2915;0;0;0;0;0;0;
20200406;SR18250BI0;20200916;Call;18250;SRU0;2791;0;0;0;0;0;0;
20200406;SR18500BI0;20200916;Call;18500;SRU0;2674;0;0;0;0;0;0;
20200406;SR18750BI0;20200916;Call;18750;SRU0;2562;0;0;0;0;0;0;
20200406;SR19000BI0;20200916;Call;19000;SRU0;2455;0;0;0;0;0;0;
20200406;SR19250BI0;20200916;Call;19250;SRU0;2354;0;0;0;0;0;0;
20200406;SR19500BI0;20200916;Call;19500;SRU0;2259;0;0;0;0;0;0;
20200406;SR19750BI0;20200916;Call;19750;SRU0;2168;0;0;0;0;0;0;
20200406;SR20000BI0;20200916;Call;20000;SRU0;2083;0;0;0;0;0;0;
20200406;SR20250BI0;20200916;Call;20250;SRU0;2002;0;0;0;0;0;0;
20200406;SR20500BI0;20200916;Call;20500;SRU0;1927;0;0;0;0;0;0;
20200406;SR20750BI0;20200916;Call;20750;SRU0;1856;0;0;0;0;0;0;
20200406;SR21000BI0;20200916;Call;21000;SRU0;1789;0;0;0;0;0;0;
20200406;SR21250BI0;20200916;Call;21250;SRU0;1726;0;0;0;0;0;0;
20200406;SR21500BI0;20200916;Call;21500;SRU0;1668;0;0;0;0;0;0;
20200406;SR21750BI0;20200916;Call;21750;SRU0;1613;0;0;0;0;0;0;
20200406;SR22000BI0;20200916;Call;22000;SRU0;1562;0;0;0;0;0;0;
20200406;SR22250BI0;20200916;Call;22250;SRU0;1514;0;0;0;0;0;0;
20200406;SR22500BI0;20200916;Call;22500;SRU0;1469;0;0;0;0;0;0;
20200406;SR22750BI0;20200916;Call;22750;SRU0;1428;0;0;0;0;0;0;
20200406;SR23000BI0;20200916;Call;23000;SRU0;1389;0;0;32;0;0;0;
20200406;SR23250BI0;20200916;Call;23250;SRU0;1353;0;0;0;0;0;0;
20200406;SR23500BI0;20200916;Call;23500;SRU0;1320;0;0;0;0;0;0;
20200406;SR23750BI0;20200916;Call;23750;SRU0;1289;0;0;0;0;0;0;
20200406;SR24000BI0;20200916;Call;24000;SRU0;1260;0;0;0;0;0;0;
20200406;SR24250BI0;20200916;Call;24250;SRU0;1233;0;0;22;0;0;0;
20200406;SR24500BI0;20200916;Call;24500;SRU0;1208;0;0;0;0;0;0;
20200406;SR25500BI0;20200916;Call;25500;SRU0;1126;0;0;64;0;0;0;
20200406;SR26250BI0;20200916;Call;26250;SRU0;1079;0;0;604;0;0;0;
20200406;SR26750BI0;20200916;Call;26750;SRU0;1054;0;0;604;0;0;0;
20200406;SR27000BI0;20200916;Call;27000;SRU0;1043;0;0;232;0;0;0;
20200406;SR27500BI0;20200916;Call;27500;SRU0;1023;0;0;232;0;0;0;
20200406;SR28500BI0;20200916;Call;28500;SRU0;992;0;0;64;0;0;0;
20200406;SR29750BI0;20200916;Call;29750;SRU0;967;0;0;30;0;0;0;
20200406;SR31000BI0;20200916;Call;31000;SRU0;952;0;0;0;0;0;0;
20200406;SR31250BI0;20200916;Call;31250;SRU0;950;0;0;0;0;0;0;
20200406;SR31500BI0;20200916;Call;31500;SRU0;948;0;0;0;0;0;0;
20200406;SR31750BI0;20200916;Call;31750;SRU0;947;0;0;0;0;0;0;
20200406;SR32000BI0;20200916;Call;32000;SRU0;945;0;0;0;0;0;0;
20200406;SR32250BI0;20200916;Call;32250;SRU0;944;0;0;0;0;0;0;
20200406;SR32500BI0;20200916;Call;32500;SRU0;943;0;0;0;0;0;0;
20200406;SR32750BI0;20200916;Call;32750;SRU0;942;0;0;0;0;0;0;
20200406;SR33000BI0;20200916;Call;33000;SRU0;941;0;0;0;0;0;0;
20200406;SR33250BI0;20200916;Call;33250;SRU0;940;0;0;0;0;0;0;
20200406;SR33500BI0;20200916;Call;33500;SRU0;939;0;0;0;0;0;0;
20200406;SR33750BI0;20200916;Call;33750;SRU0;939;0;0;0;0;0;0;
20200406;SR34000BI0;20200916;Call;34000;SRU0;938;0;0;0;0;0;0;
20200406;SR34250BI0;20200916;Call;34250;SRU0;938;0;0;0;0;0;0;
20200406;SR34500BI0;20200916;Call;34500;SRU0;938;0;0;0;0;0;0;
20200406;SR34750BI0;20200916;Call;34750;SRU0;937;0;0;0;0;0;0;
20200406;SR35000BI0;20200916;Call;35000;SRU0;937;0;0;0;0;0;0;
20200406;SR35250BI0;20200916;Call;35250;SRU0;937;0;0;0;0;0;0;
20200406;SR35500BI0;20200916;Call;35500;SRU0;937;0;0;0;0;0;0;
20200406;SR35750BI0;20200916;Call;35750;SRU0;937;0;0;144;0;0;0;
20200406;SR36000BI0;20200916;Call;36000;SRU0;937;0;0;0;0;0;0;
20200406;SR36250BI0;20200916;Call;36250;SRU0;936;0;0;144;0;0;0;
20200406;SR36500BI0;20200916;Call;36500;SRU0;936;0;0;0;0;0;0;
20200406;SR36750BI0;20200916;Call;36750;SRU0;936;0;0;0;0;0;0;
20200406;SR37000BI0;20200916;Call;37000;SRU0;936;0;0;0;0;0;0;
20200406;SR37250BI0;20200916;Call;37250;SRU0;936;0;0;0;0;0;0;
20200406;SR37500BI0;20200916;Call;37500;SRU0;935;0;0;0;0;0;0;
20200406;SR37750BI0;20200916;Call;37750;SRU0;935;0;0;0;0;0;0;
20200406;SR38000BI0;20200916;Call;38000;SRU0;935;0;0;0;0;0;0;
20200406;SR9500BU0;20200916;Put;9500;SRU0;1067;0;0;0;0;0;0;
20200406;SR9750BU0;20200916;Put;9750;SRU0;1089;0;0;0;0;0;0;
20200406;SR10000BU0;20200916;Put;10000;SRU0;1109;0;0;0;0;0;0;
20200406;SR10250BU0;20200916;Put;10250;SRU0;1130;0;0;0;0;0;0;
20200406;SR10500BU0;20200916;Put;10500;SRU0;1150;0;0;0;0;0;0;
20200406;SR10750BU0;20200916;Put;10750;SRU0;1171;0;0;0;0;0;0;
20200406;SR11000BU0;20200916;Put;11000;SRU0;1191;0;0;20;0;0;0;
20200406;SR11250BU0;20200916;Put;11250;SRU0;1213;0;0;0;0;0;0;
20200406;SR11500BU0;20200916;Put;11500;SRU0;1235;0;0;0;0;0;0;
20200406;SR11750BU0;20200916;Put;11750;SRU0;1258;0;0;0;0;0;0;
20200406;SR12000BU0;20200916;Put;12000;SRU0;1282;0;0;0;0;0;0;
20200406;SR12250BU0;20200916;Put;12250;SRU0;1308;0;0;0;0;0;0;
20200406;SR12500BU0;20200916;Put;12500;SRU0;1336;0;0;0;0;0;0;
20200406;SR12750BU0;20200916;Put;12750;SRU0;1366;0;0;0;0;0;0;
20200406;SR13000BU0;20200916;Put;13000;SRU0;1398;0;0;0;0;0;0;
20200406;SR13250BU0;20200916;Put;13250;SRU0;1432;0;0;66;0;0;0;
20200406;SR13500BU0;20200916;Put;13500;SRU0;1469;0;0;0;0;0;0;
20200406;SR13750BU0;20200916;Put;13750;SRU0;1509;0;0;0;0;0;0;
20200406;SR14000BU0;20200916;Put;14000;SRU0;1553;0;0;0;0;0;0;
20200406;SR14250BU0;20200916;Put;14250;SRU0;1599;0;0;0;0;0;0;
20200406;SR14500BU0;20200916;Put;14500;SRU0;1650;0;0;0;0;0;0;
20200406;SR14750BU0;20200916;Put;14750;SRU0;1704;0;0;0;0;0;0;
20200406;SR15000BU0;20200916;Put;15000;SRU0;1762;0;0;0;0;0;0;
20200406;SR15250BU0;20200916;Put;15250;SRU0;1825;0;0;0;0;0;0;
20200406;SR15500BU0;20200916;Put;15500;SRU0;1892;0;0;0;0;0;0;
20200406;SR15750BU0;20200916;Put;15750;SRU0;1964;0;0;0;0;0;0;
20200406;SR16000BU0;20200916;Put;16000;SRU0;2041;0;0;0;0;0;0;
20200406;SR16250BU0;20200916;Put;16250;SRU0;2123;0;0;0;0;0;0;
20200406;SR16500BU0;20200916;Put;16500;SRU0;2211;0;0;0;0;0;0;
20200406;SR16750BU0;20200916;Put;16750;SRU0;2303;0;0;0;0;0;0;
20200406;SR17000BU0;20200916;Put;17000;SRU0;2401;0;0;0;0;0;0;
20200406;SR17250BU0;20200916;Put;17250;SRU0;2505;0;0;0;0;0;0;
20200406;SR17500BU0;20200916;Put;17500;SRU0;2615;0;0;0;0;0;0;
20200406;SR17750BU0;20200916;Put;17750;SRU0;2730;0;0;0;0;0;0;
20200406;SR18000BU0;20200916;Put;18000;SRU0;2851;0;0;0;0;0;0;
20200406;SR18250BU0;20200916;Put;18250;SRU0;2977;0;0;0;0;0;0;
20200406;SR18500BU0;20200916;Put;18500;SRU0;3110;0;0;0;0;0;0;
20200406;SR18750BU0;20200916;Put;18750;SRU0;3248;0;0;0;0;0;0;
20200406;SR19000BU0;20200916;Put;19000;SRU0;3391;0;0;0;0;0;0;
20200406;SR19250BU0;20200916;Put;19250;SRU0;3540;0;0;0;0;0;0;
20200406;SR19500BU0;20200916;Put;19500;SRU0;3695;0;0;0;0;0;0;
20200406;SR19750BU0;20200916;Put;19750;SRU0;3854;0;0;0;0;0;0;
20200406;SR20000BU0;20200916;Put;20000;SRU0;4019;0;0;0;0;0;0;
20200406;SR20250BU0;20200916;Put;20250;SRU0;4188;0;0;0;0;0;0;
20200406;SR20500BU0;20200916;Put;20500;SRU0;4363;0;0;0;0;0;0;
20200406;SR20750BU0;20200916;Put;20750;SRU0;4542;0;0;0;0;0;0;
20200406;SR21000BU0;20200916;Put;21000;SRU0;4725;0;0;0;0;0;0;
20200406;SR21250BU0;20200916;Put;21250;SRU0;4912;0;0;0;0;0;0;
20200406;SR21500BU0;20200916;Put;21500;SRU0;5104;0;0;0;0;0;0;
20200406;SR21750BU0;20200916;Put;21750;SRU0;5299;0;0;0;0;0;0;
20200406;SR22000BU0;20200916;Put;22000;SRU0;5498;0;0;0;0;0;0;
20200406;SR22250BU0;20200916;Put;22250;SRU0;5700;0;0;0;0;0;0;
20200406;SR22500BU0;20200916;Put;22500;SRU0;5905;0;0;0;0;0;0;
20200406;SR22750BU0;20200916;Put;22750;SRU0;6114;0;0;0;0;0;0;
20200406;SR23000BU0;20200916;Put;23000;SRU0;6325;0;0;0;0;0;0;
20200406;SR23250BU0;20200916;Put;23250;SRU0;6539;0;0;0;0;0;0;
20200406;SR23500BU0;20200916;Put;23500;SRU0;6756;0;0;0;0;0;0;
20200406;SR23750BU0;20200916;Put;23750;SRU0;6975;0;0;0;0;0;0;
20200406;SR24000BU0;20200916;Put;24000;SRU0;7196;0;0;2;0;0;0;
20200406;SR24250BU0;20200916;Put;24250;SRU0;7419;0;0;0;0;0;0;
20200406;SR24500BU0;20200916;Put;24500;SRU0;7644;0;0;6;0;0;0;
20200406;SR25500BU0;20200916;Put;25500;SRU0;8562;0;0;0;0;0;0;
20200406;SR26250BU0;20200916;Put;26250;SRU0;9265;0;0;0;0;0;0;
20200406;SR26750BU0;20200916;Put;26750;SRU0;9740;0;0;0;0;0;0;
20200406;SR27000BU0;20200916;Put;27000;SRU0;9979;0;0;0;0;0;0;
20200406;SR27500BU0;20200916;Put;27500;SRU0;10459;0;0;0;0;0;0;
20200406;SR28500BU0;20200916;Put;28500;SRU0;11428;0;0;0;0;0;0;
20200406;SR29750BU0;20200916;Put;29750;SRU0;12653;0;0;0;0;0;0;
20200406;SR31000BU0;20200916;Put;31000;SRU0;13888;0;0;0;0;0;0;
20200406;SR31250BU0;20200916;Put;31250;SRU0;14136;0;0;0;0;0;0;
20200406;SR31500BU0;20200916;Put;31500;SRU0;14384;0;0;0;0;0;0;
20200406;SR31750BU0;20200916;Put;31750;SRU0;14633;0;0;0;0;0;0;
20200406;SR32000BU0;20200916;Put;32000;SRU0;14881;0;0;0;0;0;0;
20200406;SR32250BU0;20200916;Put;32250;SRU0;15130;0;0;0;0;0;0;
20200406;SR32500BU0;20200916;Put;32500;SRU0;15379;0;0;0;0;0;0;
20200406;SR32750BU0;20200916;Put;32750;SRU0;15628;0;0;0;0;0;0;
20200406;SR33000BU0;20200916;Put;33000;SRU0;15877;0;0;0;0;0;0;
20200406;SR33250BU0;20200916;Put;33250;SRU0;16126;0;0;0;0;0;0;
20200406;SR33500BU0;20200916;Put;33500;SRU0;16375;0;0;0;0;0;0;
20200406;SR33750BU0;20200916;Put;33750;SRU0;16625;0;0;0;0;0;0;
20200406;SR34000BU0;20200916;Put;34000;SRU0;16874;0;0;0;0;0;0;
20200406;SR34250BU0;20200916;Put;34250;SRU0;17124;0;0;0;0;0;0;
20200406;SR34500BU0;20200916;Put;34500;SRU0;17374;0;0;0;0;0;0;
20200406;SR34750BU0;20200916;Put;34750;SRU0;17623;0;0;0;0;0;0;
20200406;SR35000BU0;20200916;Put;35000;SRU0;17873;0;0;0;0;0;0;
20200406;SR35250BU0;20200916;Put;35250;SRU0;18123;0;0;0;0;0;0;
20200406;SR35500BU0;20200916;Put;35500;SRU0;18373;0;0;0;0;0;0;
20200406;SR35750BU0;20200916;Put;35750;SRU0;18623;0;0;0;0;0;0;
20200406;SR36000BU0;20200916;Put;36000;SRU0;18873;0;0;0;0;0;0;
20200406;SR36250BU0;20200916;Put;36250;SRU0;19122;0;0;0;0;0;0;
20200406;SR36500BU0;20200916;Put;36500;SRU0;19372;0;0;0;0;0;0;
20200406;SR36750BU0;20200916;Put;36750;SRU0;19622;0;0;0;0;0;0;
20200406;SR37000BU0;20200916;Put;37000;SRU0;19872;0;0;0;0;0;0;
20200406;SR37250BU0;20200916;Put;37250;SRU0;20122;0;0;0;0;0;0;
20200406;SR37500BU0;20200916;Put;37500;SRU0;20371;0;0;0;0;0;0;
20200406;SR37750BU0;20200916;Put;37750;SRU0;20621;0;0;0;0;0;0;
20200406;SR38000BU0;20200916;Put;38000;SRU0;20871;0;0;0;0;0;0;
20200406;BR7BH0;20200825;Call;7;BRU0;30.28;0;0;0;0;0;0;
20200406;BR8BH0;20200825;Call;8;BRU0;29.29;0;0;0;0;0;0;
20200406;BR9BH0;20200825;Call;9;BRU0;28.3;0;0;0;0;0;0;
20200406;BR10BH0;20200825;Call;10;BRU0;27.32;0;0;0;0;0;0;
20200406;BR11BH0;20200825;Call;11;BRU0;26.34;0;0;0;0;0;0;
20200406;BR12BH0;20200825;Call;12;BRU0;25.36;0;0;0;0;0;0;
20200406;BR13BH0;20200825;Call;13;BRU0;24.39;0;0;0;0;0;0;
20200406;BR14BH0;20200825;Call;14;BRU0;23.42;0;0;0;0;0;0;
20200406;BR15BH0;20200825;Call;15;BRU0;22.45;0;0;0;0;0;0;
20200406;BR16BH0;20200825;Call;16;BRU0;21.49;0;0;0;0;0;0;
20200406;BR17BH0;20200825;Call;17;BRU0;20.54;0;0;0;0;0;0;
20200406;BR18BH0;20200825;Call;18;BRU0;19.59;0;0;0;0;0;0;
20200406;BR19BH0;20200825;Call;19;BRU0;18.66;0;0;0;0;0;0;
20200406;BR20BH0;20200825;Call;20;BRU0;17.73;0;0;0;0;0;0;
20200406;BR21BH0;20200825;Call;21;BRU0;16.81;0;0;0;0;0;0;
20200406;BR22BH0;20200825;Call;22;BRU0;15.91;0;0;0;0;0;0;
20200406;BR23BH0;20200825;Call;23;BRU0;15.02;0;0;0;0;0;0;
20200406;BR24BH0;20200825;Call;24;BRU0;14.14;0;0;0;0;0;0;
20200406;BR25BH0;20200825;Call;25;BRU0;13.29;0;0;0;0;0;0;
20200406;BR26BH0;20200825;Call;26;BRU0;12.45;0;0;0;0;0;0;
20200406;BR27BH0;20200825;Call;27;BRU0;11.64;0;0;0;0;0;0;
20200406;BR28BH0;20200825;Call;28;BRU0;10.86;0;0;0;0;0;0;
20200406;BR29BH0;20200825;Call;29;BRU0;10.1;0;0;0;0;0;0;
20200406;BR30BH0;20200825;Call;30;BRU0;9.37;0;0;0;0;0;0;
20200406;BR31BH0;20200825;Call;31;BRU0;8.67;0;0;0;0;0;0;
20200406;BR32BH0;20200825;Call;32;BRU0;8.01;0;0;0;0;0;0;
20200406;BR33BH0;20200825;Call;33;BRU0;7.38;0;0;0;0;0;0;
20200406;BR34BH0;20200825;Call;34;BRU0;6.79;0;0;0;0;0;0;
20200406;BR35BH0;20200825;Call;35;BRU0;6.23;0;0;2;0;0;0;
20200406;BR36BH0;20200825;Call;36;BRU0;5.71;0;0;2;0;0;0;
20200406;BR37BH0;20200825;Call;37;BRU0;5.22;0;0;0;0;0;0;
20200406;BR38BH0;20200825;Call;38;BRU0;4.77;0;0;0;0;0;0;
20200406;BR39BH0;20200825;Call;39;BRU0;4.36;0;0;0;0;0;0;
20200406;BR40BH0;20200825;Call;40;BRU0;3.98;0;0;6;0;0;0;
20200406;BR41BH0;20200825;Call;41;BRU0;3.63;0;0;2;0;0;0;
20200406;BR42BH0;20200825;Call;42;BRU0;3.31;0;0;0;0;0;0;
20200406;BR43BH0;20200825;Call;43;BRU0;3.02;0;0;2;0;0;0;
20200406;BR44BH0;20200825;Call;44;BRU0;2.75;0;0;0;0;0;0;
20200406;BR45BH0;20200825;Call;45;BRU0;2.51;0;0;0;0;0;0;
20200406;BR46BH0;20200825;Call;46;BRU0;2.29;0;0;0;0;0;0;
20200406;BR47BH0;20200825;Call;47;BRU0;2.1;0;0;0;0;0;0;
