dt;seccode;Expiry;Type;Strike;Base;THEORPRICE;Hi;Low;NUMCONTRACTS;NUMTRADES;VOLTODAY;VALTODAY
20200401;BR22BH0;20200825;Call;22;BRU0;13.81;0;0;0;0;0;0;
20200401;BR23BH0;20200825;Call;23;BRU0;13.02;0;0;0;0;0;0;
20200401;BR24BH0;20200825;Call;24;BRU0;12.25;0;0;0;0;0;0;
20200401;BR25BH0;20200825;Call;25;BRU0;11.51;0;0;0;0;0;0;
20200401;BR26BH0;20200825;Call;26;BRU0;10.79;0;0;0;0;0;0;
20200401;BR27BH0;20200825;Call;27;BRU0;10.1;0;0;0;0;0;0;
20200401;BR28BH0;20200825;Call;28;BRU0;9.44;0;0;0;0;0;0;
20200401;BR29BH0;20200825;Call;29;BRU0;8.81;0;0;0;0;0;0;
20200401;BR30BH0;20200825;Call;30;BRU0;8.21;0;0;0;0;0;0;
20200401;BR31BH0;20200825;Call;31;BRU0;7.63;0;0;0;0;0;0;
20200401;BR32BH0;20200825;Call;32;BRU0;7.08;0;0;0;0;0;0;
20200401;BR33BH0;20200825;Call;33;BRU0;6.55;0;0;0;0;0;0;
20200401;BR34BH0;20200825;Call;34;BRU0;6.06;0;0;0;0;0;0;
20200401;BR35BH0;20200825;Call;35;BRU0;5.58;0;0;2;0;0;0;
20200401;BR36BH0;20200825;Call;36;BRU0;5.14;0;0;2;0;0;0;
20200401;BR37BH0;20200825;Call;37;BRU0;4.72;0;0;0;0;0;0;
20200401;BR38BH0;20200825;Call;38;BRU0;4.32;0;0;0;0;0;0;
20200401;BR39BH0;20200825;Call;39;BRU0;3.94;0;0;0;0;0;0;
20200401;BR40BH0;20200825;Call;40;BRU0;3.59;0;0;6;0;0;0;
20200401;BR41BH0;20200825;Call;41;BRU0;3.26;0;0;2;0;0;0;
20200401;BR42BH0;20200825;Call;42;BRU0;2.96;0;0;0;0;0;0;
20200401;BR43BH0;20200825;Call;43;BRU0;2.68;0;0;2;0;0;0;
20200401;BR44BH0;20200825;Call;44;BRU0;2.42;0;0;0;0;0;0;
20200401;BR45BH0;20200825;Call;45;BRU0;2.19;0;0;0;0;0;0;
20200401;BR46BH0;20200825;Call;46;BRU0;1.98;0;0;0;0;0;0;
20200401;BR47BH0;20200825;Call;47;BRU0;1.78;0;0;0;0;0;0;
20200401;BR48BH0;20200825;Call;48;BRU0;1.61;0;0;0;0;0;0;
20200401;BR49BH0;20200825;Call;49;BRU0;1.45;0;0;0;0;0;0;
20200401;BR50BH0;20200825;Call;50;BRU0;1.31;0;0;0;0;0;0;
20200401;BR51BH0;20200825;Call;51;BRU0;1.19;0;0;0;0;0;0;
20200401;BR52BH0;20200825;Call;52;BRU0;1.07;0;0;0;0;0;0;
20200401;BR53BH0;20200825;Call;53;BRU0;0.97;0;0;36;0;0;0;
20200401;BR54BH0;20200825;Call;54;BRU0;0.88;0;0;0;0;0;0;
20200401;BR55BH0;20200825;Call;55;BRU0;0.8;0;0;2;0;0;0;
20200401;BR56BH0;20200825;Call;56;BRU0;0.73;0;0;0;0;0;0;
20200401;BR57BH0;20200825;Call;57;BRU0;0.67;0;0;0;0;0;0;
20200401;BR58BH0;20200825;Call;58;BRU0;0.61;0;0;40;0;0;0;
20200401;BR59BH0;20200825;Call;59;BRU0;0.56;0;0;36;0;0;0;
20200401;BR60BH0;20200825;Call;60;BRU0;0.51;0;0;6;0;0;0;
20200401;BR61BH0;20200825;Call;61;BRU0;0.47;0;0;0;0;0;0;
20200401;BR62BH0;20200825;Call;62;BRU0;0.43;0;0;108;0;0;0;
20200401;BR63BH0;20200825;Call;63;BRU0;0.39;0;0;26;0;0;0;
20200401;BR64BH0;20200825;Call;64;BRU0;0.36;0;0;140;0;0;0;
20200401;BR65BH0;20200825;Call;65;BRU0;0.34;0;0;110;0;0;0;
20200401;BR66BH0;20200825;Call;66;BRU0;0.31;0;0;56;0;0;0;
20200401;BR69BH0;20200825;Call;69;BRU0;0.25;0;0;56;0;0;0;
20200401;BR71BH0;20200825;Call;71;BRU0;0.21;0;0;26;0;0;0;
20200401;BR73BH0;20200825;Call;73;BRU0;0.19;0;0;46;0;0;0;
20200401;BR76BH0;20200825;Call;76;BRU0;0.15;0;0;46;0;0;0;
20200401;BR80BH0;20200825;Call;80;BRU0;0.12;0;0;4;0;0;0;
20200401;BR85BH0;20200825;Call;85;BRU0;0.09;0;0;2;0;0;0;
20200401;BR87BH0;20200825;Call;87;BRU0;0.08;0;0;0;0;0;0;
20200401;BR88BH0;20200825;Call;88;BRU0;0.08;0;0;0;0;0;0;
20200401;BR89BH0;20200825;Call;89;BRU0;0.08;0;0;0;0;0;0;
20200401;BR90BH0;20200825;Call;90;BRU0;0.07;0;0;10;0;0;0;
20200401;BR91BH0;20200825;Call;91;BRU0;0.07;0;0;0;0;0;0;
20200401;BR92BH0;20200825;Call;92;BRU0;0.07;0;0;0;0;0;0;
20200401;BR93BH0;20200825;Call;93;BRU0;0.06;0;0;0;0;0;0;
20200401;BR94BH0;20200825;Call;94;BRU0;0.06;0;0;0;0;0;0;
20200401;BR95BH0;20200825;Call;95;BRU0;0.06;0;0;0;0;0;0;
20200401;BR96BH0;20200825;Call;96;BRU0;0.06;0;0;0;0;0;0;
20200401;BR97BH0;20200825;Call;97;BRU0;0.05;0;0;0;0;0;0;
20200401;BR98BH0;20200825;Call;98;BRU0;0.05;0;0;0;0;0;0;
20200401;BR99BH0;20200825;Call;99;BRU0;0.05;0;0;0;0;0;0;
20200401;BR100BH0;20200825;Call;100;BRU0;0.05;0;0;2;0;0;0;
20200401;BR101BH0;20200825;Call;101;BRU0;0.05;0;0;0;0;0;0;
20200401;BR102BH0;20200825;Call;102;BRU0;0.04;0;0;0;0;0;0;
20200401;BR103BH0;20200825;Call;103;BRU0;0.04;0;0;0;0;0;0;
20200401;BR104BH0;20200825;Call;104;BRU0;0.04;0;0;0;0;0;0;
20200401;BR105BH0;20200825;Call;105;BRU0;0.04;0;0;0;0;0;0;
20200401;BR106BH0;20200825;Call;106;BRU0;0.04;0;0;0;0;0;0;
20200401;BR107BH0;20200825;Call;107;BRU0;0.04;0;0;0;0;0;0;
20200401;BR108BH0;20200825;Call;108;BRU0;0.04;0;0;0;0;0;0;
20200401;BR109BH0;20200825;Call;109;BRU0;0.03;0;0;0;0;0;0;
20200401;BR110BH0;20200825;Call;110;BRU0;0.03;0;0;0;0;0;0;
20200401;BR5BT0;20200825;Put;5;BRU0;0.01;0;0;0;0;0;0;
20200401;BR6BT0;20200825;Put;6;BRU0;0.02;0;0;0;0;0;0;
20200401;BR7BT0;20200825;Put;7;BRU0;0.03;0;0;0;0;0;0;
20200401;BR8BT0;20200825;Put;8;BRU0;0.05;0;0;0;0;0;0;
20200401;BR9BT0;20200825;Put;9;BRU0;0.07;0;0;0;0;0;0;
20200401;BR10BT0;20200825;Put;10;BRU0;0.09;0;0;0;0;0;0;
20200401;BR11BT0;20200825;Put;11;BRU0;0.13;0;0;0;0;0;0;
20200401;BR12BT0;20200825;Put;12;BRU0;0.17;0;0;0;0;0;0;
20200401;BR13BT0;20200825;Put;13;BRU0;0.22;0;0;0;0;0;0;
20200401;BR14BT0;20200825;Put;14;BRU0;0.27;0;0;0;0;0;0;
20200401;BR15BT0;20200825;Put;15;BRU0;0.34;0;0;2;0;0;0;
20200401;BR16BT0;20200825;Put;16;BRU0;0.42;0;0;0;0;0;0;
20200401;BR17BT0;20200825;Put;17;BRU0;0.52;0;0;0;0;0;0;
20200401;BR18BT0;20200825;Put;18;BRU0;0.62;0;0;0;0;0;0;
20200401;BR19BT0;20200825;Put;19;BRU0;0.75;0;0;0;0;0;0;
20200401;BR20BT0;20200825;Put;20;BRU0;0.9;0;0;10;0;0;0;
20200401;BR21BT0;20200825;Put;21;BRU0;1.06;0;0;4;0;0;0;
20200401;BR22BT0;20200825;Put;22;BRU0;1.25;0;0;0;0;0;0;
20200401;BR23BT0;20200825;Put;23;BRU0;1.46;0;0;0;0;0;0;
20200401;BR24BT0;20200825;Put;24;BRU0;1.69;0;0;0;0;0;0;
20200401;BR25BT0;20200825;Put;25;BRU0;1.95;0;0;2;0;0;0;
20200401;BR26BT0;20200825;Put;26;BRU0;2.23;0;0;2;0;0;0;
20200401;BR27BT0;20200825;Put;27;BRU0;2.54;0;0;0;0;0;0;
20200401;BR28BT0;20200825;Put;28;BRU0;2.88;0;0;8;0;0;0;
20200401;BR29BT0;20200825;Put;29;BRU0;3.25;0;0;0;0;0;0;
20200401;BR30BT0;20200825;Put;30;BRU0;3.65;0;0;4;0;0;0;
20200401;BR31BT0;20200825;Put;31;BRU0;4.07;0;0;0;0;0;0;
20200401;BR32BT0;20200825;Put;32;BRU0;4.52;0;0;2;0;0;0;
20200401;BR33BT0;20200825;Put;33;BRU0;4.99;0;0;2;0;0;0;
20200401;BR34BT0;20200825;Put;34;BRU0;5.5;0;0;0;0;0;0;
20200401;BR35BT0;20200825;Put;35;BRU0;6.02;0;0;0;0;0;0;
20200401;BR36BT0;20200825;Put;36;BRU0;6.58;0;0;0;0;0;0;
20200401;BR37BT0;20200825;Put;37;BRU0;7.16;0;0;0;0;0;0;
20200401;BR38BT0;20200825;Put;38;BRU0;7.76;0;0;0;0;0;0;
20200401;BR39BT0;20200825;Put;39;BRU0;8.38;0;0;0;0;0;0;
20200401;BR40BT0;20200825;Put;40;BRU0;9.03;0;0;0;0;0;0;
20200401;BR41BT0;20200825;Put;41;BRU0;9.7;0;0;0;0;0;0;
20200401;BR42BT0;20200825;Put;42;BRU0;10.4;0;0;0;0;0;0;
20200401;BR43BT0;20200825;Put;43;BRU0;11.12;0;0;0;0;0;0;
20200401;BR44BT0;20200825;Put;44;BRU0;11.86;0;0;0;0;0;0;
20200401;BR45BT0;20200825;Put;45;BRU0;12.63;0;0;0;0;0;0;
20200401;BR46BT0;20200825;Put;46;BRU0;13.42;0;0;0;0;0;0;
20200401;BR47BT0;20200825;Put;47;BRU0;14.22;0;0;0;0;0;0;
20200401;BR48BT0;20200825;Put;48;BRU0;15.05;0;0;0;0;0;0;
20200401;BR49BT0;20200825;Put;49;BRU0;15.89;0;0;0;0;0;0;
20200401;BR50BT0;20200825;Put;50;BRU0;16.75;0;0;0;0;0;0;
20200401;BR51BT0;20200825;Put;51;BRU0;17.63;0;0;0;0;0;0;
20200401;BR52BT0;20200825;Put;52;BRU0;18.51;0;0;0;0;0;0;
20200401;BR53BT0;20200825;Put;53;BRU0;19.41;0;0;0;0;0;0;
20200401;BR54BT0;20200825;Put;54;BRU0;20.32;0;0;0;0;0;0;
20200401;BR55BT0;20200825;Put;55;BRU0;21.24;0;0;0;0;0;0;
20200401;BR56BT0;20200825;Put;56;BRU0;22.17;0;0;0;0;0;0;
20200401;BR57BT0;20200825;Put;57;BRU0;23.11;0;0;0;0;0;0;
20200401;BR58BT0;20200825;Put;58;BRU0;24.05;0;0;0;0;0;0;
20200401;BR59BT0;20200825;Put;59;BRU0;25;0;0;0;0;0;0;
20200401;BR60BT0;20200825;Put;60;BRU0;25.95;0;0;0;0;0;0;
20200401;BR61BT0;20200825;Put;61;BRU0;26.91;0;0;0;0;0;0;
20200401;BR62BT0;20200825;Put;62;BRU0;27.87;0;0;0;0;0;0;
20200401;BR63BT0;20200825;Put;63;BRU0;28.83;0;0;0;0;0;0;
20200401;BR64BT0;20200825;Put;64;BRU0;29.8;0;0;0;0;0;0;
20200401;BR65BT0;20200825;Put;65;BRU0;30.78;0;0;0;0;0;0;
20200401;BR66BT0;20200825;Put;66;BRU0;31.75;0;0;0;0;0;0;
20200401;BR69BT0;20200825;Put;69;BRU0;34.69;0;0;0;0;0;0;
20200401;BR71BT0;20200825;Put;71;BRU0;36.65;0;0;0;0;0;0;
20200401;BR73BT0;20200825;Put;73;BRU0;38.63;0;0;0;0;0;0;
20200401;BR76BT0;20200825;Put;76;BRU0;41.59;0;0;0;0;0;0;
20200401;BR80BT0;20200825;Put;80;BRU0;45.56;0;0;0;0;0;0;
20200401;BR85BT0;20200825;Put;85;BRU0;50.53;0;0;0;0;0;0;
20200401;BR87BT0;20200825;Put;87;BRU0;52.52;0;0;0;0;0;0;
20200401;BR88BT0;20200825;Put;88;BRU0;53.52;0;0;0;0;0;0;
20200401;BR89BT0;20200825;Put;89;BRU0;54.52;0;0;0;0;0;0;
20200401;BR90BT0;20200825;Put;90;BRU0;55.51;0;0;0;0;0;0;
20200401;BR91BT0;20200825;Put;91;BRU0;56.51;0;0;0;0;0;0;
20200401;BR92BT0;20200825;Put;92;BRU0;57.51;0;0;0;0;0;0;
20200401;BR93BT0;20200825;Put;93;BRU0;58.5;0;0;0;0;0;0;
20200401;BR94BT0;20200825;Put;94;BRU0;59.5;0;0;0;0;0;0;
20200401;BR95BT0;20200825;Put;95;BRU0;60.5;0;0;0;0;0;0;
20200401;BR96BT0;20200825;Put;96;BRU0;61.5;0;0;0;0;0;0;
20200401;BR97BT0;20200825;Put;97;BRU0;62.49;0;0;0;0;0;0;
20200401;BR98BT0;20200825;Put;98;BRU0;63.49;0;0;0;0;0;0;
20200401;BR99BT0;20200825;Put;99;BRU0;64.49;0;0;0;0;0;0;
20200401;BR100BT0;20200825;Put;100;BRU0;65.49;0;0;0;0;0;0;
20200401;BR101BT0;20200825;Put;101;BRU0;66.49;0;0;0;0;0;0;
20200401;BR102BT0;20200825;Put;102;BRU0;67.48;0;0;0;0;0;0;
20200401;BR103BT0;20200825;Put;103;BRU0;68.48;0;0;0;0;0;0;
20200401;BR104BT0;20200825;Put;104;BRU0;69.48;0;0;0;0;0;0;
20200401;BR105BT0;20200825;Put;105;BRU0;70.48;0;0;0;0;0;0;
20200401;BR106BT0;20200825;Put;106;BRU0;71.48;0;0;0;0;0;0;
20200401;BR107BT0;20200825;Put;107;BRU0;72.48;0;0;0;0;0;0;
20200401;BR108BT0;20200825;Put;108;BRU0;73.48;0;0;0;0;0;0;
20200401;BR109BT0;20200825;Put;109;BRU0;74.47;0;0;0;0;0;0;
20200401;BR110BT0;20200825;Put;110;BRU0;75.47;0;0;0;0;0;0;
20200401;RI15000BL0;20201217;Call;15000;RIZ0;78850;0;0;0;0;0;0;
20200401;RI20000BL0;20201217;Call;20000;RIZ0;74140;0;0;0;0;0;0;
20200401;RI22500BL0;20201217;Call;22500;RIZ0;71770;0;0;0;0;0;0;
20200401;RI25000BL0;20201217;Call;25000;RIZ0;69410;0;0;0;0;0;0;
20200401;RI27500BL0;20201217;Call;27500;RIZ0;67050;0;0;0;0;0;0;
20200401;RI30000BL0;20201217;Call;30000;RIZ0;64690;0;0;0;0;0;0;
20200401;RI32500BL0;20201217;Call;32500;RIZ0;62340;0;0;0;0;0;0;
20200401;RI35000BL0;20201217;Call;35000;RIZ0;60000;0;0;0;0;0;0;
20200401;RI37500BL0;20201217;Call;37500;RIZ0;57660;0;0;0;0;0;0;
20200401;RI40000BL0;20201217;Call;40000;RIZ0;55340;0;0;0;0;0;0;
20200401;RI42500BL0;20201217;Call;42500;RIZ0;53040;0;0;0;0;0;0;
20200401;RI45000BL0;20201217;Call;45000;RIZ0;50760;0;0;0;0;0;0;
20200401;RI47500BL0;20201217;Call;47500;RIZ0;48490;0;0;0;0;0;0;
20200401;RI50000BL0;20201217;Call;50000;RIZ0;46250;0;0;0;0;0;0;
20200401;RI52500BL0;20201217;Call;52500;RIZ0;44040;0;0;0;0;0;0;
20200401;RI55000BL0;20201217;Call;55000;RIZ0;41860;0;0;0;0;0;0;
20200401;RI57500BL0;20201217;Call;57500;RIZ0;39710;0;0;0;0;0;0;
20200401;RI60000BL0;20201217;Call;60000;RIZ0;37610;0;0;0;0;0;0;
20200401;RI62500BL0;20201217;Call;62500;RIZ0;35540;0;0;0;0;0;0;
20200401;RI65000BL0;20201217;Call;65000;RIZ0;33510;0;0;0;0;0;0;
20200401;RI67500BL0;20201217;Call;67500;RIZ0;31540;0;0;0;0;0;0;
20200401;RI70000BL0;20201217;Call;70000;RIZ0;29610;0;0;0;0;0;0;
20200401;RI72500BL0;20201217;Call;72500;RIZ0;27750;0;0;0;0;0;0;
20200401;RI75000BL0;20201217;Call;75000;RIZ0;25940;0;0;0;0;0;0;
20200401;RI77500BL0;20201217;Call;77500;RIZ0;24190;0;0;0;0;0;0;
20200401;RI80000BL0;20201217;Call;80000;RIZ0;22510;0;0;0;0;0;0;
20200401;RI82500BL0;20201217;Call;82500;RIZ0;20900;0;0;0;0;0;0;
20200401;RI85000BL0;20201217;Call;85000;RIZ0;19360;0;0;0;0;0;0;
20200401;RI87500BL0;20201217;Call;87500;RIZ0;17890;0;0;0;0;0;0;
20200401;RI90000BL0;20201217;Call;90000;RIZ0;16500;0;0;0;0;0;0;
20200401;RI92500BL0;20201217;Call;92500;RIZ0;15180;0;0;0;0;0;0;
20200401;RI95000BL0;20201217;Call;95000;RIZ0;13940;0;0;0;0;0;0;
20200401;RI97500BL0;20201217;Call;97500;RIZ0;12780;0;0;0;0;0;0;
20200401;RI100000BL0;20201217;Call;100000;RIZ0;11690;0;0;0;0;0;0;
20200401;RI102500BL0;20201217;Call;102500;RIZ0;10670;0;0;0;0;0;0;
20200401;RI105000BL0;20201217;Call;105000;RIZ0;9730;0;0;0;0;0;0;
20200401;RI107500BL0;20201217;Call;107500;RIZ0;8860;0;0;0;0;0;0;
20200401;RI110000BL0;20201217;Call;110000;RIZ0;8060;0;0;0;0;0;0;
20200401;RI112500BL0;20201217;Call;112500;RIZ0;7330;0;0;0;0;0;0;
20200401;RI115000BL0;20201217;Call;115000;RIZ0;6650;0;0;0;0;0;0;
20200401;RI117500BL0;20201217;Call;117500;RIZ0;6040;0;0;0;0;0;0;
20200401;RI120000BL0;20201217;Call;120000;RIZ0;5470;0;0;16;0;0;0;
20200401;RI122500BL0;20201217;Call;122500;RIZ0;4960;0;0;0;0;0;0;
20200401;RI125000BL0;20201217;Call;125000;RIZ0;4500;0;0;0;0;0;0;
20200401;RI127500BL0;20201217;Call;127500;RIZ0;4090;0;0;0;0;0;0;
20200401;RI130000BL0;20201217;Call;130000;RIZ0;3710;0;0;0;0;0;0;
20200401;RI132500BL0;20201217;Call;132500;RIZ0;3370;0;0;0;0;0;0;
20200401;RI135000BL0;20201217;Call;135000;RIZ0;3060;0;0;0;0;0;0;
20200401;RI137500BL0;20201217;Call;137500;RIZ0;2790;0;0;0;0;0;0;
20200401;RI140000BL0;20201217;Call;140000;RIZ0;2540;0;0;0;0;0;0;
20200401;RI142500BL0;20201217;Call;142500;RIZ0;2320;0;0;0;0;0;0;
20200401;RI145000BL0;20201217;Call;145000;RIZ0;2120;0;0;0;0;0;0;
20200401;RI147500BL0;20201217;Call;147500;RIZ0;1940;0;0;0;0;0;0;
20200401;RI150000BL0;20201217;Call;150000;RIZ0;1780;0;0;0;0;0;0;
20200401;RI152500BL0;20201217;Call;152500;RIZ0;1630;0;0;0;0;0;0;
20200401;RI155000BL0;20201217;Call;155000;RIZ0;1500;0;0;0;0;0;0;
20200401;RI15000BX0;20201217;Put;15000;RIZ0;650;0;0;2;0;0;0;
20200401;RI20000BX0;20201217;Put;20000;RIZ0;940;0;0;0;0;0;0;
20200401;RI22500BX0;20201217;Put;22500;RIZ0;1070;0;0;0;0;0;0;
20200401;RI25000BX0;20201217;Put;25000;RIZ0;1210;0;0;0;0;0;0;
20200401;RI27500BX0;20201217;Put;27500;RIZ0;1350;0;0;0;0;0;0;
20200401;RI30000BX0;20201217;Put;30000;RIZ0;1490;0;0;0;0;0;0;
20200401;RI32500BX0;20201217;Put;32500;RIZ0;1640;0;0;0;0;0;0;
20200401;RI35000BX0;20201217;Put;35000;RIZ0;1800;0;0;0;0;0;0;
20200401;RI37500BX0;20201217;Put;37500;RIZ0;1960;0;0;0;0;0;0;
20200401;RI40000BX0;20201217;Put;40000;RIZ0;2140;0;0;0;0;0;0;
20200401;RI42500BX0;20201217;Put;42500;RIZ0;2340;0;0;0;0;0;0;
20200401;RI45000BX0;20201217;Put;45000;RIZ0;2560;0;0;0;0;0;0;
20200401;RI47500BX0;20201217;Put;47500;RIZ0;2790;0;0;0;0;0;0;
20200401;RI50000BX0;20201217;Put;50000;RIZ0;3050;0;0;0;0;0;0;
20200401;RI52500BX0;20201217;Put;52500;RIZ0;3340;0;0;0;0;0;0;
20200401;RI55000BX0;20201217;Put;55000;RIZ0;3660;0;0;0;0;0;0;
20200401;RI57500BX0;20201217;Put;57500;RIZ0;4010;0;0;0;0;0;0;
20200401;RI60000BX0;20201217;Put;60000;RIZ0;4410;0;0;0;0;0;0;
20200401;RI62500BX0;20201217;Put;62500;RIZ0;4840;0;0;0;0;0;0;
20200401;RI65000BX0;20201217;Put;65000;RIZ0;5310;0;0;0;0;0;0;
20200401;RI67500BX0;20201217;Put;67500;RIZ0;5840;0;0;0;0;0;0;
20200401;RI70000BX0;20201217;Put;70000;RIZ0;6410;0;0;0;0;0;0;
20200401;RI72500BX0;20201217;Put;72500;RIZ0;7050;0;0;0;0;0;0;
20200401;RI75000BX0;20201217;Put;75000;RIZ0;7740;0;0;4;0;0;0;
20200401;RI77500BX0;20201217;Put;77500;RIZ0;8490;0;0;0;0;0;0;
20200401;RI80000BX0;20201217;Put;80000;RIZ0;9310;0;0;0;0;0;0;
20200401;RI82500BX0;20201217;Put;82500;RIZ0;10200;0;0;0;0;0;0;
20200401;RI85000BX0;20201217;Put;85000;RIZ0;11160;0;0;0;0;0;0;
20200401;RI87500BX0;20201217;Put;87500;RIZ0;12190;0;0;0;0;0;0;
20200401;RI90000BX0;20201217;Put;90000;RIZ0;13300;0;0;2;0;0;0;
20200401;RI92500BX0;20201217;Put;92500;RIZ0;14480;0;0;0;0;0;0;
20200401;RI95000BX0;20201217;Put;95000;RIZ0;15740;0;0;0;0;0;0;
20200401;RI97500BX0;20201217;Put;97500;RIZ0;17080;0;0;0;0;0;0;
20200401;RI100000BX0;20201217;Put;100000;RIZ0;18490;0;0;2;0;0;0;
20200401;RI102500BX0;20201217;Put;102500;RIZ0;19970;0;0;0;0;0;0;
20200401;RI105000BX0;20201217;Put;105000;RIZ0;21530;0;0;0;0;0;0;
20200401;RI107500BX0;20201217;Put;107500;RIZ0;23160;0;0;0;0;0;0;
20200401;RI110000BX0;20201217;Put;110000;RIZ0;24860;0;0;0;0;0;0;
20200401;RI112500BX0;20201217;Put;112500;RIZ0;26630;0;0;0;0;0;0;
20200401;RI115000BX0;20201217;Put;115000;RIZ0;28450;0;0;0;0;0;0;
20200401;RI117500BX0;20201217;Put;117500;RIZ0;30340;0;0;0;0;0;0;
20200401;RI120000BX0;20201217;Put;120000;RIZ0;32270;0;0;0;0;0;0;
20200401;RI122500BX0;20201217;Put;122500;RIZ0;34260;0;0;0;0;0;0;
20200401;RI125000BX0;20201217;Put;125000;RIZ0;36300;0;0;0;0;0;0;
20200401;RI127500BX0;20201217;Put;127500;RIZ0;38390;0;0;0;0;0;0;
20200401;RI130000BX0;20201217;Put;130000;RIZ0;40510;0;0;0;0;0;0;
20200401;RI132500BX0;20201217;Put;132500;RIZ0;42670;0;0;0;0;0;0;
20200401;RI135000BX0;20201217;Put;135000;RIZ0;44860;0;0;0;0;0;0;
20200401;RI137500BX0;20201217;Put;137500;RIZ0;47090;0;0;0;0;0;0;
20200401;RI140000BX0;20201217;Put;140000;RIZ0;49340;0;0;0;0;0;0;
20200401;RI142500BX0;20201217;Put;142500;RIZ0;51620;0;0;0;0;0;0;
20200401;RI145000BX0;20201217;Put;145000;RIZ0;53920;0;0;0;0;0;0;
20200401;RI147500BX0;20201217;Put;147500;RIZ0;56240;0;0;0;0;0;0;
20200401;RI150000BX0;20201217;Put;150000;RIZ0;58580;0;0;0;0;0;0;
20200401;RI152500BX0;20201217;Put;152500;RIZ0;60930;0;0;0;0;0;0;
20200401;RI155000BX0;20201217;Put;155000;RIZ0;63300;0;0;0;0;0;0;
20200401;RI20000BC1;20210318;Call;20000;RIH1;74990;0;0;0;0;0;0;
20200401;RI22500BC1;20210318;Call;22500;RIH1;72770;0;0;0;0;0;0;
20200401;RI25000BC1;20210318;Call;25000;RIH1;70550;0;0;0;0;0;0;
20200401;RI27500BC1;20210318;Call;27500;RIH1;68340;0;0;0;0;0;0;
20200401;RI30000BC1;20210318;Call;30000;RIH1;66150;0;0;0;0;0;0;
20200401;RI32500BC1;20210318;Call;32500;RIH1;63970;0;0;0;0;0;0;
20200401;RI35000BC1;20210318;Call;35000;RIH1;61810;0;0;0;0;0;0;
20200401;RI37500BC1;20210318;Call;37500;RIH1;59680;0;0;0;0;0;0;
20200401;RI40000BC1;20210318;Call;40000;RIH1;57570;0;0;0;0;0;0;
20200401;RI42500BC1;20210318;Call;42500;RIH1;55480;0;0;0;0;0;0;
20200401;RI45000BC1;20210318;Call;45000;RIH1;53430;0;0;0;0;0;0;
20200401;RI47500BC1;20210318;Call;47500;RIH1;51410;0;0;0;0;0;0;
20200401;RI50000BC1;20210318;Call;50000;RIH1;49420;0;0;0;0;0;0;
20200401;RI52500BC1;20210318;Call;52500;RIH1;47470;0;0;0;0;0;0;
20200401;RI55000BC1;20210318;Call;55000;RIH1;45560;0;0;0;0;0;0;
20200401;RI57500BC1;20210318;Call;57500;RIH1;43690;0;0;0;0;0;0;
20200401;RI60000BC1;20210318;Call;60000;RIH1;41860;0;0;0;0;0;0;
20200401;RI62500BC1;20210318;Call;62500;RIH1;40080;0;0;0;0;0;0;
20200401;RI65000BC1;20210318;Call;65000;RIH1;38340;0;0;0;0;0;0;
20200401;RI67500BC1;20210318;Call;67500;RIH1;36650;0;0;0;0;0;0;
20200401;RI70000BC1;20210318;Call;70000;RIH1;35010;0;0;0;0;0;0;
20200401;RI72500BC1;20210318;Call;72500;RIH1;33410;0;0;0;0;0;0;
20200401;RI75000BC1;20210318;Call;75000;RIH1;31870;0;0;0;0;0;0;
20200401;RI77500BC1;20210318;Call;77500;RIH1;30380;0;0;0;0;0;0;
20200401;RI80000BC1;20210318;Call;80000;RIH1;28940;0;0;0;0;0;0;
20200401;RI82500BC1;20210318;Call;82500;RIH1;27560;0;0;0;0;0;0;
20200401;RI85000BC1;20210318;Call;85000;RIH1;26220;0;0;0;0;0;0;
20200401;RI87500BC1;20210318;Call;87500;RIH1;24940;0;0;0;0;0;0;
20200401;RI90000BC1;20210318;Call;90000;RIH1;23710;0;0;0;0;0;0;
20200401;RI92500BC1;20210318;Call;92500;RIH1;22540;0;0;0;0;0;0;
20200401;RI95000BC1;20210318;Call;95000;RIH1;21410;0;0;0;0;0;0;
20200401;RI97500BC1;20210318;Call;97500;RIH1;20340;0;0;0;0;0;0;
20200401;RI100000BC1;20210318;Call;100000;RIH1;19320;0;0;0;0;0;0;
20200401;RI102500BC1;20210318;Call;102500;RIH1;18340;0;0;0;0;0;0;
20200401;RI105000BC1;20210318;Call;105000;RIH1;17420;0;0;0;0;0;0;
20200401;RI107500BC1;20210318;Call;107500;RIH1;16540;0;0;0;0;0;0;
20200401;RI110000BC1;20210318;Call;110000;RIH1;15700;0;0;0;0;0;0;
20200401;RI112500BC1;20210318;Call;112500;RIH1;14910;0;0;0;0;0;0;
20200401;RI115000BC1;20210318;Call;115000;RIH1;14160;0;0;0;0;0;0;
20200401;RI117500BC1;20210318;Call;117500;RIH1;13460;0;0;0;0;0;0;
20200401;RI120000BC1;20210318;Call;120000;RIH1;12790;0;0;0;0;0;0;
20200401;RI122500BC1;20210318;Call;122500;RIH1;12160;0;0;0;0;0;0;
20200401;RI125000BC1;20210318;Call;125000;RIH1;11560;0;0;0;0;0;0;
20200401;RI127500BC1;20210318;Call;127500;RIH1;11000;0;0;0;0;0;0;
20200401;RI130000BC1;20210318;Call;130000;RIH1;10470;0;0;0;0;0;0;
20200401;RI132500BC1;20210318;Call;132500;RIH1;9970;0;0;0;0;0;0;
