dt;seccode;Expiry;Type;Strike;Base;THEORPRICE;Hi;Low;NUMCONTRACTS;NUMTRADES;VOLTODAY;VALTODAY
20200413;BR26BD0;20200427;Call;26;BRK0;6.84;6.75;6.26;2542;11;27;515951.05;
20200413;BR26BP0;20200427;Put;26;BRK0;0.96;1.4;0.9;29968;112;1018;19453265.36;
20200413;BR27BD0;20200427;Call;27;BRK0;6.02;6.32;5.5;1470;6;6;119065.63;
20200413;BR27BP0;20200427;Put;27;BRK0;1.14;1.67;1.1;3982;64;605;12005783.96;
20200413;BR28BD0;20200427;Call;28;BRK0;5.24;5.4;4.95;1396;4;6;123475.46;
20200413;BR28BP0;20200427;Put;28;BRK0;1.36;1.94;1;5002;90;350;7202735.4;
20200413;BR29BD0;20200427;Call;29;BRK0;4.49;4.8;4.19;3294;24;35;745997.6;
20200413;BR29BP0;20200427;Put;29;BRK0;1.61;2.31;1.55;4680;109;1642;34997944.31;
20200413;BR30BD0;20200427;Call;30;BRK0;3.8;4.25;3.5;4052;19;71;1565492.49;
20200413;BR30BP0;20200427;Put;30;BRK0;1.92;2.76;1.85;21984;125;753;16603040.07;
20200413;BR31BD0;20200427;Call;31;BRK0;3.16;3.7;2.83;2588;52;313;7131443.02;
20200413;BR31BP0;20200427;Put;31;BRK0;2.28;3.18;2.14;3210;159;1037;23627177.03;
20200413;BR32BD0;20200427;Call;32;BRK0;2.58;3.34;2.02;5292;252;1654;38900650.94;
20200413;BR32BP0;20200427;Put;32;BRK0;2.7;3.71;2.62;2464;108;786;18486040.9;
20200413;BR33BD0;20200427;Call;33;BRK0;2.06;2.78;1.8;5480;168;1180;28619848.62;
20200413;BR33BP0;20200427;Put;33;BRK0;3.18;4.31;3;2436;114;222;5384412.2;
20200413;BR34BD0;20200427;Call;34;BRK0;1.62;3;1.38;6000;220;1241;31011450.76;
20200413;BR34BP0;20200427;Put;34;BRK0;3.74;5;3.31;2826;38;162;4048231.28;
20200413;BR35BD0;20200427;Call;35;BRK0;1.25;2;1;11410;207;2070;53248793.85;
20200413;BR35BP0;20200427;Put;35;BRK0;4.37;5.48;5.12;476;3;5;128620.28;
20200413;BR36BD0;20200427;Call;36;BRK0;0.93;1.7;0.73;8328;237;1436;37995164.21;
20200413;BR36BP0;20200427;Put;36;BRK0;5.05;5.37;5.37;236;1;1;26459.03;
20200413;BR37BD0;20200427;Call;37;BRK0;0.69;1.45;0.55;8790;155;1447;39349719.45;
20200413;BR37BP0;20200427;Put;37;BRK0;5.81;0;0;92;0;0;0;
20200413;BR38BD0;20200427;Call;38;BRK0;0.49;1.25;0.4;12256;151;1303;36391453.12;
20200413;BR38BP0;20200427;Put;38;BRK0;6.61;0;0;2592;0;0;0;
20200413;BR39BD0;20200427;Call;39;BRK0;0.35;1.1;0.33;7162;64;516;14790596.65;
20200413;BR39BP0;20200427;Put;39;BRK0;7.47;0;0;24;0;0;0;
20200413;BR40BD0;20200427;Call;40;BRK0;0.26;0.9;0.21;31554;417;6460;189917023.2;
20200413;BR40BP0;20200427;Put;40;BRK0;8.38;0;0;58;0;0;0;
20200413;BR41BD0;20200427;Call;41;BRK0;0.19;0.7;0.18;3058;33;224;6749992.03;
20200413;BR41BP0;20200427;Put;41;BRK0;9.31;0;0;1600;0;0;0;
20200413;BR42BD0;20200427;Call;42;BRK0;0.14;0.57;0.13;3108;115;499;15403564.13;
20200413;BR42BP0;20200427;Put;42;BRK0;10.26;0;0;4;0;0;0;
20200413;BR43BD0;20200427;Call;43;BRK0;0.11;0.58;0.09;2514;108;770;24334956.03;
20200413;BR43BP0;20200427;Put;43;BRK0;11.23;11.9;11.9;830;1;1;31603.84;
20200413;BR44BD0;20200427;Call;44;BRK0;0.09;0.41;0.08;5906;133;917;29654690.6;
20200413;BR44BP0;20200427;Put;44;BRK0;12.21;0;0;0;0;0;0;
20200413;BR45BD0;20200427;Call;45;BRK0;0.07;0.4;0.06;24676;343;6060;200427137.1;
20200413;BR45BP0;20200427;Put;45;BRK0;13.19;0;0;1260;0;0;0;
20200413;BR46BD0;20200427;Call;46;BRK0;0.06;0.28;0.04;746;39;276;9331217.21;
20200413;BR46BP0;20200427;Put;46;BRK0;14.18;0;0;1252;0;0;0;
20200413;BR47BD0;20200427;Call;47;BRK0;0.05;0.06;0.04;3248;16;375;12953899.13;
20200413;BR47BP0;20200427;Put;47;BRK0;15.17;0;0;0;0;0;0;
20200413;BR48BD0;20200427;Call;48;BRK0;0.05;0.14;0.07;858;2;11;388065.74;
20200413;BR48BP0;20200427;Put;48;BRK0;16.17;0;0;402;0;0;0;
20200413;BR49BD0;20200427;Call;49;BRK0;0.04;0.13;0.1;424;2;12;432164.12;
20200413;BR49BP0;20200427;Put;49;BRK0;17.16;0;0;620;0;0;0;
20200413;BR50BD0;20200427;Call;50;BRK0;0.04;0.2;0.02;52900;66;2254;82831457.1;
20200413;BR50BP0;20200427;Put;50;BRK0;18.16;0;0;508;0;0;0;
20200413;BR51BD0;20200427;Call;51;BRK0;0.04;0.1;0.1;710;1;10;374836.23;
20200413;BR51BP0;20200427;Put;51;BRK0;19.16;0;0;14;0;0;0;
20200413;BR52BD0;20200427;Call;52;BRK0;0.03;0;0;390;0;0;0;
20200413;BR52BP0;20200427;Put;52;BRK0;20.15;0;0;2;0;0;0;
20200413;BR53BD0;20200427;Call;53;BRK0;0.03;0;0;134;0;0;0;
20200413;BR53BP0;20200427;Put;53;BRK0;21.15;0;0;2;0;0;0;
20200413;BR54BD0;20200427;Call;54;BRK0;0.03;0;0;70;0;0;0;
20200413;BR54BP0;20200427;Put;54;BRK0;22.15;0;0;0;0;0;0;
20200413;BR55BD0;20200427;Call;55;BRK0;0.03;0.18;0.13;882;3;8;323388.12;
20200413;BR55BP0;20200427;Put;55;BRK0;23.15;0;0;14;0;0;0;
20200413;BR56BD0;20200427;Call;56;BRK0;0.03;0;0;8;0;0;0;
20200413;BR56BP0;20200427;Put;56;BRK0;24.15;0;0;4;0;0;0;
20200413;BR57BD0;20200427;Call;57;BRK0;0.02;0.09;0.03;190;10;63;2639288.04;
20200413;BR57BP0;20200427;Put;57;BRK0;25.14;0;0;2;0;0;0;
20200413;BR58BD0;20200427;Call;58;BRK0;0.02;0;0;2;0;0;0;
20200413;BR58BP0;20200427;Put;58;BRK0;26.14;0;0;0;0;0;0;
20200413;BR59BD0;20200427;Call;59;BRK0;0.02;0;0;288;0;0;0;
20200413;BR59BP0;20200427;Put;59;BRK0;27.14;0;0;4;0;0;0;
20200413;BR60BD0;20200427;Call;60;BRK0;0.02;0.08;0.08;1504;3;100;4409838;
20200413;BR60BP0;20200427;Put;60;BRK0;28.14;0;0;0;0;0;0;
20200413;BR61BD0;20200427;Call;61;BRK0;0.02;0;0;6;0;0;0;
20200413;BR61BP0;20200427;Put;61;BRK0;29.14;0;0;0;0;0;0;
20200413;BR62BD0;20200427;Call;62;BRK0;0.02;0;0;0;0;0;0;
20200413;BR62BP0;20200427;Put;62;BRK0;30.14;0;0;0;0;0;0;
20200413;BR63BD0;20200427;Call;63;BRK0;0.02;0.03;0.03;266;1;10;463032.99;
20200413;BR63BP0;20200427;Put;63;BRK0;31.14;0;0;0;0;0;0;
20200413;BR64BD0;20200427;Call;64;BRK0;0.01;0;0;2;0;0;0;
20200413;BR64BP0;20200427;Put;64;BRK0;32.13;0;0;0;0;0;0;
20200413;BR65BD0;20200427;Call;65;BRK0;0.01;0;0;96;0;0;0;
20200413;BR65BP0;20200427;Put;65;BRK0;33.13;0;0;0;0;0;0;
20200413;BR66BD0;20200427;Call;66;BRK0;0.01;0;0;636;0;0;0;
20200413;BR66BP0;20200427;Put;66;BRK0;34.13;0;0;0;0;0;0;
20200413;BR67BD0;20200427;Call;67;BRK0;0.01;0;0;206;0;0;0;
20200413;BR67BP0;20200427;Put;67;BRK0;35.13;0;0;0;0;0;0;
20200413;BR68BD0;20200427;Call;68;BRK0;0.01;0.07;0.07;218;1;1;49978.16;
20200413;BR68BP0;20200427;Put;68;BRK0;36.13;0;0;0;0;0;0;
20200413;BR69BD0;20200427;Call;69;BRK0;0.01;0;0;42;0;0;0;
20200413;BR69BP0;20200427;Put;69;BRK0;37.13;0;0;0;0;0;0;
20200413;BR70BD0;20200427;Call;70;BRK0;0.01;0;0;14776;0;0;0;
20200413;BR70BP0;20200427;Put;70;BRK0;38.13;0;0;0;0;0;0;
20200413;BR71BD0;20200427;Call;71;BRK0;0.01;0;0;854;0;0;0;
20200413;BR71BP0;20200427;Put;71;BRK0;39.13;0;0;0;0;0;0;
20200413;BR28BJ0;20201027;Call;28;BRX0;13.27;0;0;0;0;0;0;
20200413;BR28BV0;20201027;Put;28;BRX0;1.34;0;0;0;0;0;0;
20200413;BR29BJ0;20201027;Call;29;BRX0;12.46;0;0;0;0;0;0;
20200413;BR29BV0;20201027;Put;29;BRX0;1.53;0;0;0;0;0;0;
20200413;BR30BJ0;20201027;Call;30;BRX0;11.68;0;0;0;0;0;0;
20200413;BR30BV0;20201027;Put;30;BRX0;1.75;0;0;0;0;0;0;
20200413;BR31BJ0;20201027;Call;31;BRX0;10.91;0;0;0;0;0;0;
20200413;BR31BV0;20201027;Put;31;BRX0;1.98;0;0;0;0;0;0;
20200413;BR32BJ0;20201027;Call;32;BRX0;10.17;0;0;0;0;0;0;
20200413;BR32BV0;20201027;Put;32;BRX0;2.24;0;0;0;0;0;0;
20200413;BR33BJ0;20201027;Call;33;BRX0;9.46;0;0;0;0;0;0;
20200413;BR33BV0;20201027;Put;33;BRX0;2.53;0;0;0;0;0;0;
20200413;BR34BJ0;20201027;Call;34;BRX0;8.78;0;0;0;0;0;0;
20200413;BR34BV0;20201027;Put;34;BRX0;2.85;0;0;0;0;0;0;
20200413;BR35BJ0;20201027;Call;35;BRX0;8.12;0;0;0;0;0;0;
20200413;BR35BV0;20201027;Put;35;BRX0;3.19;0;0;2;0;0;0;
20200413;BR36BJ0;20201027;Call;36;BRX0;7.49;0;0;0;0;0;0;
20200413;BR36BV0;20201027;Put;36;BRX0;3.56;0;0;0;0;0;0;
20200413;BR37BJ0;20201027;Call;37;BRX0;6.9;0;0;0;0;0;0;
20200413;BR37BV0;20201027;Put;37;BRX0;3.97;0;0;0;0;0;0;
20200413;BR38BJ0;20201027;Call;38;BRX0;6.33;0;0;0;0;0;0;
20200413;BR38BV0;20201027;Put;38;BRX0;4.4;0;0;0;0;0;0;
20200413;BR39BJ0;20201027;Call;39;BRX0;5.8;0;0;0;0;0;0;
20200413;BR39BV0;20201027;Put;39;BRX0;4.87;0;0;20;0;0;0;
20200413;BR40BJ0;20201027;Call;40;BRX0;5.31;0;0;2;0;0;0;
20200413;BR40BV0;20201027;Put;40;BRX0;5.38;0;0;0;0;0;0;
20200413;BR41BJ0;20201027;Call;41;BRX0;4.84;0;0;0;0;0;0;
20200413;BR41BV0;20201027;Put;41;BRX0;5.91;0;0;0;0;0;0;
20200413;BR42BJ0;20201027;Call;42;BRX0;4.41;0;0;2;0;0;0;
20200413;BR42BV0;20201027;Put;42;BRX0;6.48;0;0;0;0;0;0;
20200413;BR43BJ0;20201027;Call;43;BRX0;4.01;0;0;0;0;0;0;
20200413;BR43BV0;20201027;Put;43;BRX0;7.08;0;0;0;0;0;0;
20200413;BR44BJ0;20201027;Call;44;BRX0;3.65;0;0;2;0;0;0;
20200413;BR44BV0;20201027;Put;44;BRX0;7.72;0;0;0;0;0;0;
20200413;BR45BJ0;20201027;Call;45;BRX0;3.32;0;0;0;0;0;0;
20200413;BR45BV0;20201027;Put;45;BRX0;8.39;0;0;0;0;0;0;
20200413;BR46BJ0;20201027;Call;46;BRX0;3.01;0;0;0;0;0;0;
20200413;BR46BV0;20201027;Put;46;BRX0;9.08;0;0;0;0;0;0;
20200413;BR47BJ0;20201027;Call;47;BRX0;2.73;0;0;0;0;0;0;
20200413;BR47BV0;20201027;Put;47;BRX0;9.8;0;0;0;0;0;0;
20200413;BR48BJ0;20201027;Call;48;BRX0;2.48;0;0;0;0;0;0;
20200413;BR48BV0;20201027;Put;48;BRX0;10.55;0;0;0;0;0;0;
20200413;BR49BJ0;20201027;Call;49;BRX0;2.25;0;0;0;0;0;0;
20200413;BR49BV0;20201027;Put;49;BRX0;11.32;0;0;0;0;0;0;
20200413;BR50BJ0;20201027;Call;50;BRX0;2.05;0;0;0;0;0;0;
20200413;BR50BV0;20201027;Put;50;BRX0;12.12;0;0;0;0;0;0;
20200413;BR51BJ0;20201027;Call;51;BRX0;1.86;0;0;0;0;0;0;
20200413;BR51BV0;20201027;Put;51;BRX0;12.93;0;0;0;0;0;0;
20200413;BR55BJ0;20201027;Call;55;BRX0;1.29;0;0;4;0;0;0;
20200413;BR55BV0;20201027;Put;55;BRX0;16.36;0;0;0;0;0;0;
20200413;BR56BJ0;20201027;Call;56;BRX0;1.18;0;0;4;0;0;0;
20200413;BR56BV0;20201027;Put;56;BRX0;17.25;0;0;0;0;0;0;
20200413;Si58000BF0;20200618;Call;58000;SiM0;16448;0;0;0;0;0;0;
20200413;Si58250BF0;20200618;Call;58250;SiM0;16198;0;0;0;0;0;0;
20200413;Si59000BF0;20200618;Call;59000;SiM0;15451;0;0;0;0;0;0;
20200413;Si59500BF0;20200618;Call;59500;SiM0;14953;0;0;0;0;0;0;
20200413;Si60000BF0;20200618;Call;60000;SiM0;14455;0;0;0;0;0;0;
20200413;Si60500BF0;20200618;Call;60500;SiM0;13958;0;0;0;0;0;0;
20200413;Si61000BF0;20200618;Call;61000;SiM0;13461;0;0;0;0;0;0;
20200413;Si61250BF0;20200618;Call;61250;SiM0;13212;0;0;0;0;0;0;
20200413;Si61500BF0;20200618;Call;61500;SiM0;12964;0;0;0;0;0;0;
20200413;Si61750BF0;20200618;Call;61750;SiM0;12716;0;0;0;0;0;0;
20200413;Si62000BF0;20200618;Call;62000;SiM0;12468;0;0;82;0;0;0;
20200413;Si62250BF0;20200618;Call;62250;SiM0;12221;0;0;16;0;0;0;
20200413;Si62500BF0;20200618;Call;62500;SiM0;11973;0;0;1208;0;0;0;
20200413;Si62750BF0;20200618;Call;62750;SiM0;11726;0;0;30;0;0;0;
20200413;Si63000BF0;20200618;Call;63000;SiM0;11479;0;0;5994;0;0;0;
20200413;Si63250BF0;20200618;Call;63250;SiM0;11233;0;0;0;0;0;0;
20200413;Si63500BF0;20200618;Call;63500;SiM0;10987;0;0;16046;0;0;0;
20200413;Si63750BF0;20200618;Call;63750;SiM0;10741;0;0;0;0;0;0;
20200413;Si64000BF0;20200618;Call;64000;SiM0;10496;0;0;2824;0;0;0;
20200413;Si64250BF0;20200618;Call;64250;SiM0;10252;0;0;456;0;0;0;
20200413;Si64500BF0;20200618;Call;64500;SiM0;10008;0;0;782;0;0;0;
20200413;Si64750BF0;20200618;Call;64750;SiM0;9764;0;0;226;0;0;0;
20200413;Si65000BF0;20200618;Call;65000;SiM0;9522;0;0;2944;0;0;0;
20200413;Si65250BF0;20200618;Call;65250;SiM0;9280;0;0;454;0;0;0;
20200413;Si65750BR0;20200618;Put;65750;SiM0;149;0;0;12;0;0;0;
20200413;Si66000BR0;20200618;Put;66000;SiM0;160;189;170;6066;7;25;1650000;
20200413;Si66250BR0;20200618;Put;66250;SiM0;173;0;0;4;0;0;0;
20200413;Si66500BR0;20200618;Put;66500;SiM0;187;204;176;192;6;23;1529500;
20200413;Si66750BR0;20200618;Put;66750;SiM0;203;0;0;20;0;0;0;
20200413;Si67000BR0;20200618;Put;67000;SiM0;220;259;199;3752;10;286;19162000;
20200413;Si67250BR0;20200618;Put;67250;SiM0;240;0;0;0;0;0;0;
20200413;Si67500BR0;20200618;Put;67500;SiM0;261;293;240;702;12;41;2767500;
20200413;Si67750BR0;20200618;Put;67750;SiM0;285;0;0;8;0;0;0;
20200413;Si68000BR0;20200618;Put;68000;SiM0;312;351;325;3318;6;330;22440000;
20200413;Si68250BR0;20200618;Put;68250;SiM0;341;0;0;0;0;0;0;
20200413;Si68500BR0;20200618;Put;68500;SiM0;373;0;0;280;0;0;0;
20200413;Si68750BR0;20200618;Put;68750;SiM0;408;0;0;0;0;0;0;
20200413;Si69000BR0;20200618;Put;69000;SiM0;447;504;438;784;6;39;2691000;
20200413;Si69250BR0;20200618;Put;69250;SiM0;489;0;0;0;0;0;0;
20200413;Si69500BR0;20200618;Put;69500;SiM0;536;639;622;534;3;15;1042500;
20200413;Si69750BR0;20200618;Put;69750;SiM0;586;0;0;0;0;0;0;
20200413;Si70000BR0;20200618;Put;70000;SiM0;641;775;661;11126;29;402;28140000;
20200413;Si70250BR0;20200618;Put;70250;SiM0;701;0;0;0;0;0;0;
20200413;Si70500BR0;20200618;Put;70500;SiM0;765;0;0;88;0;0;0;
20200413;Si70750BR0;20200618;Put;70750;SiM0;835;0;0;0;0;0;0;
20200413;Si71000BR0;20200618;Put;71000;SiM0;909;1006;912;1180;9;120;8520000;
20200413;Si71250BR0;20200618;Put;71250;SiM0;989;0;0;0;0;0;0;
20200413;Si71500BR0;20200618;Put;71500;SiM0;1074;1155;1059;470;5;77;5505500;
20200413;RI77500BR0;20200618;Put;77500;RIM0;1610;1870;1670;286;2;2;227841.63;
20200413;RI80000BR0;20200618;Put;80000;RIM0;1780;2050;1710;3538;9;18;2116722.24;
20200413;RI82500BR0;20200618;Put;82500;RIM0;1980;0;0;410;0;0;0;
20200413;RI85000BR0;20200618;Put;85000;RIM0;2210;2200;2100;1408;3;5;624727.05;
20200413;RI87500BR0;20200618;Put;87500;RIM0;2480;0;0;778;0;0;0;
20200413;RI90000BR0;20200618;Put;90000;RIM0;2800;2970;2700;5956;22;70;9260659.8;
20200413;RI92500BR0;20200618;Put;92500;RIM0;3160;3070;2970;2498;6;12;1631640.06;
20200413;RI95000BR0;20200618;Put;95000;RIM0;3590;3620;3230;5166;122;1120;156402254.4;
20200413;RI97500BR0;20200618;Put;97500;RIM0;4080;4270;3900;604;5;5;716598.68;
20200413;RI100000BR0;20200618;Put;100000;RIM0;4650;4890;4250;4662;69;212;31162855.2;
20200413;RI102500BR0;20200618;Put;102500;RIM0;5310;5480;5110;668;10;20;3013389.3;
20200413;RI105000BR0;20200618;Put;105000;RIM0;6070;6270;5690;2616;17;42;6482461.86;
20200413;RI107500BR0;20200618;Put;107500;RIM0;6930;7300;6370;1744;78;161;25441090.4;
20200413;RI110000BR0;20200618;Put;110000;RIM0;7920;8260;7300;3782;81;400;64677624;
20200413;RI112500BR0;20200618;Put;112500;RIM0;9020;9300;8360;510;42;98;16206154.65;
20200413;RI115000BR0;20200618;Put;115000;RIM0;10260;10550;9320;1184;9;30;5071313.7;
20200413;RI117500BR0;20200618;Put;117500;RIM0;11630;11410;11270;230;2;2;345437.31;
20200413;RI120000BR0;20200618;Put;120000;RIM0;13130;0;0;786;0;0;0;
20200413;RI122500BR0;20200618;Put;122500;RIM0;14760;0;0;1138;0;0;0;
20200413;RI125000BR0;20200618;Put;125000;RIM0;16510;0;0;444;0;0;0;
20200413;RI127500BR0;20200618;Put;127500;RIM0;18380;0;0;52;0;0;0;
20200413;RI130000BR0;20200618;Put;130000;RIM0;20360;20570;20350;914;3;8;1528743.84;
20200413;RI132500BR0;20200618;Put;132500;RIM0;22430;0;0;962;0;0;0;
20200413;RI135000BR0;20200618;Put;135000;RIM0;24580;0;0;2872;0;0;0;
20200413;RI75000BU0;20200917;Put;75000;RIU0;3310;3000;3000;238;1;1;110245.95;
20200413;RI77500BU0;20200917;Put;77500;RIU0;3610;0;0;42;0;0;0;
20200413;RI80000BU0;20200917;Put;80000;RIU0;3950;3630;3630;192;1;11;1293552.48;
20200413;RI82500BU0;20200917;Put;82500;RIU0;4330;0;0;50;0;0;0;
20200413;RI85000BU0;20200917;Put;85000;RIU0;4760;4560;3270;600;78;300;37483623;
20200413;RI87500BU0;20200917;Put;87500;RIU0;5230;0;0;154;0;0;0;
20200413;RI90000BU0;20200917;Put;90000;RIU0;5770;0;0;92;0;0;0;
20200413;RI92500BU0;20200917;Put;92500;RIU0;6360;0;0;88;0;0;0;
20200413;RI95000BU0;20200917;Put;95000;RIU0;7010;0;0;70;0;0;0;
20200413;RI97500BU0;20200917;Put;97500;RIU0;7740;8160;6990;186;6;78;11178939.33;
20200413;RI100000BU0;20200917;Put;100000;RIU0;8550;9000;7550;188;6;83;12200551.8;
20200413;RI102500BU0;20200917;Put;102500;RIU0;9430;9940;8670;160;3;75;11300209.88;
20200413;RI105000BU0;20200917;Put;105000;RIU0;10400;11180;9850;332;75;173;26701569.09;
20200413;RI107500BU0;20200917;Put;107500;RIU0;11460;12060;11340;154;4;52;8216998.14;
20200413;RI110000BU0;20200917;Put;110000;RIU0;12620;13250;12870;148;5;125;20211757.5;
20200413;RI112500BU0;20200917;Put;112500;RIU0;13860;0;0;30;0;0;0;
20200413;RI115000BU0;20200917;Put;115000;RIU0;15210;0;0;0;0;0;0;
20200413;RI117500BU0;20200917;Put;117500;RIU0;16650;0;0;36;0;0;0;
20200413;RI120000BU0;20200917;Put;120000;RIU0;18180;0;0;2;0;0;0;
20200413;RI122500BU0;20200917;Put;122500;RIU0;19810;0;0;36;0;0;0;
20200413;RI125000BU0;20200917;Put;125000;RIU0;21520;0;0;0;0;0;0;
20200413;RI127500BU0;20200917;Put;127500;RIU0;23330;0;0;0;0;0;0;
20200413;RI130000BU0;20200917;Put;130000;RIU0;25210;0;0;6;0;0;0;
20200413;Si64000BU0;20200917;Put;64000;SiU0;309;350;350;12264;1;5;320000;
20200413;Si64250BU0;20200917;Put;64250;SiU0;327;0;0;0;0;0;0;
20200413;Si64500BU0;20200917;Put;64500;SiU0;347;0;0;2;0;0;0;
20200413;Si64750BU0;20200917;Put;64750;SiU0;368;0;0;0;0;0;0;
20200413;Si65000BU0;20200917;Put;65000;SiU0;390;0;0;336;0;0;0;
20200413;Si65250BU0;20200917;Put;65250;SiU0;414;0;0;0;0;0;0;
20200413;Si65500BU0;20200917;Put;65500;SiU0;440;0;0;4;0;0;0;
20200413;Si65750BU0;20200917;Put;65750;SiU0;467;0;0;0;0;0;0;
20200413;Si66000BU0;20200917;Put;66000;SiU0;496;0;0;2;0;0;0;
20200413;Si66250BU0;20200917;Put;66250;SiU0;527;0;0;0;0;0;0;
20200413;Si66500BU0;20200917;Put;66500;SiU0;560;0;0;0;0;0;0;
20200413;Si66750BU0;20200917;Put;66750;SiU0;595;0;0;0;0;0;0;
20200413;Si67000BU0;20200917;Put;67000;SiU0;633;0;0;1426;0;0;0;
20200413;Si67250BU0;20200917;Put;67250;SiU0;672;0;0;0;0;0;0;
20200413;Si67500BU0;20200917;Put;67500;SiU0;714;0;0;20;0;0;0;
20200413;Si67750BU0;20200917;Put;67750;SiU0;759;0;0;0;0;0;0;
20200413;Si68000BU0;20200917;Put;68000;SiU0;806;0;0;0;0;0;0;
20200413;Si68250BU0;20200917;Put;68250;SiU0;855;0;0;0;0;0;0;
20200413;Si68500BU0;20200917;Put;68500;SiU0;908;0;0;0;0;0;0;
20200413;Si68750BU0;20200917;Put;68750;SiU0;963;0;0;0;0;0;0;
20200413;Si69000BU0;20200917;Put;69000;SiU0;1022;0;0;4;0;0;0;
20200413;Si69250BU0;20200917;Put;69250;SiU0;1083;0;0;0;0;0;0;
20200413;Si69500BU0;20200917;Put;69500;SiU0;1148;0;0;0;0;0;0;
20200413;Si69750BU0;20200917;Put;69750;SiU0;1216;0;0;0;0;0;0;
20200413;BR57BJ0;20201027;Call;57;BRX0;1.09;0;0;0;0;0;0;
20200413;BR57BV0;20201027;Put;57;BRX0;18.16;0;0;0;0;0;0;
20200413;BR58BJ0;20201027;Call;58;BRX0;1;0;0;0;0;0;0;
20200413;BR58BV0;20201027;Put;58;BRX0;19.07;0;0;0;0;0;0;
20200413;BR59BJ0;20201027;Call;59;BRX0;0.92;0;0;0;0;0;0;
20200413;BR59BV0;20201027;Put;59;BRX0;19.99;0;0;0;0;0;0;
20200413;BR60BJ0;20201027;Call;60;BRX0;0.85;0;0;0;0;0;0;
20200413;BR60BV0;20201027;Put;60;BRX0;20.92;0;0;0;0;0;0;
20200413;BR61BJ0;20201027;Call;61;BRX0;0.79;0;0;0;0;0;0;
20200413;BR61BV0;20201027;Put;61;BRX0;21.86;0;0;0;0;0;0;
20200413;BR62BJ0;20201027;Call;62;BRX0;0.73;0;0;0;0;0;0;
20200413;BR62BV0;20201027;Put;62;BRX0;22.8;0;0;0;0;0;0;
20200413;BR63BJ0;20201027;Call;63;BRX0;0.68;0;0;0;0;0;0;
20200413;BR63BV0;20201027;Put;63;BRX0;23.75;0;0;0;0;0;0;
20200413;BR64BJ0;20201027;Call;64;BRX0;0.63;0;0;8;0;0;0;
20200413;BR64BV0;20201027;Put;64;BRX0;24.7;0;0;0;0;0;0;
20200413;BR65BJ0;20201027;Call;65;BRX0;0.59;0;0;8;0;0;0;
20200413;BR65BV0;20201027;Put;65;BRX0;25.66;0;0;0;0;0;0;
20200413;Si50000BF0;20200618;Call;50000;SiM0;24417;0;0;14;0;0;0;
20200413;Si50250BF0;20200618;Call;50250;SiM0;24168;0;0;0;0;0;0;
20200413;Si50500BF0;20200618;Call;50500;SiM0;23919;0;0;0;0;0;0;
20200413;Si50750BF0;20200618;Call;50750;SiM0;23670;0;0;0;0;0;0;
